#,Time,%Passes,Change,Test,Pass,Partial,Fail,Untested
10,Fri Oct 05 10:13:13 EDT 2018,42,0,Assignment2Suite,EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 SizeTest0 , ,ContainsTest0 ContainsTest1 EmptyTest1 HeightTest InsertAfterRemoveTest0 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest1 SizeTest2 , ,
11,Fri Oct 05 11:14:09 EDT 2018,42,0,Assignment2Suite,EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 SizeTest0 , ,ContainsTest0 ContainsTest1 EmptyTest1 HeightTest InsertAfterRemoveTest0 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest1 SizeTest2 , ,
12,Fri Oct 05 11:23:59 EDT 2018,46,4,Assignment2Suite,ContainsTest0+ EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 SizeTest0 , ,ContainsTest1 EmptyTest1 HeightTest InsertAfterRemoveTest0 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest1 SizeTest2 , ,
13,Fri Oct 05 12:27:54 EDT 2018,46,0,Assignment2Suite,ContainsTest0 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 SizeTest0 , ,ContainsTest1 EmptyTest1 HeightTest InsertAfterRemoveTest0 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest1 SizeTest2 , ,
14,Fri Oct 05 12:40:17 EDT 2018,34,-12,Assignment2Suite,ContainsTest0 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 InsertTest0 InsertTest1 InsertTest2 SizeTest0 , ,ContainsTest1 EmptyTest1 FindMinMaxTest2- HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1- InsertAfterRemoveTest2- RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest1 SizeTest2 , ,
15,Fri Oct 05 12:40:39 EDT 2018,46,12,Assignment2Suite,ContainsTest0 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2+ InsertAfterRemoveTest1+ InsertAfterRemoveTest2+ InsertTest0 InsertTest1 InsertTest2 SizeTest0 , ,ContainsTest1 EmptyTest1 HeightTest InsertAfterRemoveTest0 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest1 SizeTest2 , ,
16,Fri Oct 05 12:50:12 EDT 2018,46,0,Assignment2Suite,ContainsTest0 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 SizeTest0 , ,ContainsTest1 EmptyTest1 HeightTest InsertAfterRemoveTest0 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest1 SizeTest2 , ,
17,Fri Oct 05 12:55:36 EDT 2018,46,0,Assignment2Suite,ContainsTest0 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 SizeTest0 , ,ContainsTest1 EmptyTest1 HeightTest InsertAfterRemoveTest0 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest1 SizeTest2 , ,
18,Fri Oct 05 12:58:12 EDT 2018,46,0,Assignment2Suite,ContainsTest0 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 SizeTest0 , ,ContainsTest1 EmptyTest1 HeightTest InsertAfterRemoveTest0 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest1 SizeTest2 , ,
19,Fri Oct 05 13:04:57 EDT 2018,46,0,Assignment2Suite,ContainsTest0 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 SizeTest0 , ,ContainsTest1 EmptyTest1 HeightTest InsertAfterRemoveTest0 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest1 SizeTest2 , ,
20,Fri Oct 05 13:05:37 EDT 2018,50,4,Assignment2Suite,ContainsTest0 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest+ InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 SizeTest0 , ,ContainsTest1 EmptyTest1 InsertAfterRemoveTest0 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest1 SizeTest2 , ,
21,Fri Oct 05 13:25:41 EDT 2018,57,7,Assignment2Suite,ContainsTest0 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 SizeTest0 SizeTest1+ SizeTest2+ , ,ContainsTest1 EmptyTest1 InsertAfterRemoveTest0 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 , ,
22,Fri Oct 05 13:34:34 EDT 2018,57,0,Assignment2Suite,ContainsTest0 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 SizeTest0 SizeTest1 SizeTest2 , ,ContainsTest1 EmptyTest1 InsertAfterRemoveTest0 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 , ,
23,Fri Oct 05 13:35:10 EDT 2018,57,0,Assignment2Suite,ContainsTest0 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 SizeTest0 SizeTest1 SizeTest2 , ,ContainsTest1 EmptyTest1 InsertAfterRemoveTest0 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 , ,
24,Fri Oct 05 13:43:00 EDT 2018,50,-7,Assignment2Suite,ContainsTest0 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertTest0 InsertTest1 InsertTest2 SizeTest0 SizeTest1 SizeTest2 , ,ContainsTest1 EmptyTest1 InsertAfterRemoveTest0 InsertAfterRemoveTest1- InsertAfterRemoveTest2- RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 , ,
25,Fri Oct 05 13:47:07 EDT 2018,50,0,Assignment2Suite,ContainsTest0 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertTest0 InsertTest1 InsertTest2 SizeTest0 SizeTest1 SizeTest2 , ,ContainsTest1 EmptyTest1 InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 , ,
26,Fri Oct 05 13:54:15 EDT 2018,50,0,Assignment2Suite,ContainsTest0 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertTest0 InsertTest1 InsertTest2 SizeTest0 SizeTest1 SizeTest2 , ,ContainsTest1 EmptyTest1 InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 , ,
27,Fri Oct 05 14:07:30 EDT 2018,46,-4,Assignment2Suite,ContainsTest0 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 HeightTest InsertTest0 InsertTest1 InsertTest2 RemoveTest5+ SizeTest0 SizeTest1 , ,ContainsTest1 EmptyTest1 FindMinMaxTest2- InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest6 RemoveTest7 SizeTest2- , ,
28,Fri Oct 05 14:07:45 EDT 2018,46,0,Assignment2Suite,ContainsTest0 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 HeightTest InsertTest0 InsertTest1 InsertTest2 RemoveTest5 SizeTest0 SizeTest1 , ,ContainsTest1 EmptyTest1 FindMinMaxTest2 InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest6 RemoveTest7 SizeTest2 , ,
29,Fri Oct 05 14:11:36 EDT 2018,53,7,Assignment2Suite,ContainsTest0 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 HeightTest InsertAfterRemoveTest1+ InsertTest0 InsertTest1 InsertTest2 RemoveTest0+ RemoveTest5 SizeTest0 SizeTest1 , ,ContainsTest1 EmptyTest1 FindMinMaxTest2 InsertAfterRemoveTest0 InsertAfterRemoveTest2 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest6 RemoveTest7 SizeTest2 , ,
30,Fri Oct 05 14:13:01 EDT 2018,53,0,Assignment2Suite,ContainsTest0 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2+ HeightTest InsertAfterRemoveTest1 InsertAfterRemoveTest2+ InsertTest0 InsertTest1 InsertTest2 SizeTest0 SizeTest1 , ,ContainsTest1 EmptyTest1 InsertAfterRemoveTest0 RemoveTest0- RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5- RemoveTest6 RemoveTest7 SizeTest2 , ,
31,Fri Oct 05 14:13:40 EDT 2018,57,4,Assignment2Suite,ContainsTest0 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 HeightTest InsertAfterRemoveTest1 InsertTest0 InsertTest1 InsertTest2 RemoveTest0+ RemoveTest5+ RemoveTest7+ SizeTest0 SizeTest1 , ,ContainsTest1 EmptyTest1 FindMinMaxTest2- InsertAfterRemoveTest0 InsertAfterRemoveTest2- RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest6 SizeTest2 , ,
32,Fri Oct 05 14:15:45 EDT 2018,57,0,Assignment2Suite,ContainsTest0 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 HeightTest InsertAfterRemoveTest1 InsertAfterRemoveTest2+ InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest5 SizeTest0 SizeTest1 , ,ContainsTest1 EmptyTest1 FindMinMaxTest2 InsertAfterRemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest6 RemoveTest7- SizeTest2 , ,
33,Fri Oct 05 14:16:10 EDT 2018,53,-4,Assignment2Suite,ContainsTest0 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 HeightTest InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest5 SizeTest0 SizeTest1 , ,ContainsTest1 EmptyTest1 FindMinMaxTest2 InsertAfterRemoveTest0 RemoveTest0- RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest6 RemoveTest7 SizeTest2 , ,
34,Fri Oct 05 14:24:42 EDT 2018,69,16,Assignment2Suite,ContainsTest0 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 HeightTest InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0+ RemoveTest1+ RemoveTest3+ RemoveTest5 RemoveTest7+ SizeTest0 SizeTest1 , ,ContainsTest1 EmptyTest1 FindMinMaxTest2 InsertAfterRemoveTest0 RemoveTest2 RemoveTest4 RemoveTest6 SizeTest2 , ,
35,Fri Oct 05 14:25:09 EDT 2018,69,0,Assignment2Suite,ContainsTest0 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 HeightTest InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest3 RemoveTest5 RemoveTest7 SizeTest0 SizeTest1 , ,ContainsTest1 EmptyTest1 FindMinMaxTest2 InsertAfterRemoveTest0 RemoveTest2 RemoveTest4 RemoveTest6 SizeTest2 , ,
36,Fri Oct 05 14:27:18 EDT 2018,69,0,Assignment2Suite,ContainsTest0 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 HeightTest InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest3 RemoveTest5 RemoveTest7 SizeTest0 SizeTest1 , ,ContainsTest1 EmptyTest1 FindMinMaxTest2 InsertAfterRemoveTest0 RemoveTest2 RemoveTest4 RemoveTest6 SizeTest2 , ,
37,Fri Oct 05 14:29:00 EDT 2018,69,0,Assignment2Suite,ContainsTest0 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 HeightTest InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest3 RemoveTest5 RemoveTest7 SizeTest0 SizeTest1 , ,ContainsTest1 EmptyTest1 FindMinMaxTest2 InsertAfterRemoveTest0 RemoveTest2 RemoveTest4 RemoveTest6 SizeTest2 , ,
38,Fri Oct 05 14:30:02 EDT 2018,76,7,Assignment2Suite,ContainsTest0 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 HeightTest InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2+ RemoveTest3 RemoveTest5 RemoveTest6+ RemoveTest7 SizeTest0 SizeTest1 , ,ContainsTest1 EmptyTest1 FindMinMaxTest2 InsertAfterRemoveTest0 RemoveTest4 SizeTest2 , ,
39,Fri Oct 05 14:31:47 EDT 2018,76,0,Assignment2Suite,ContainsTest0 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 HeightTest InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 , ,ContainsTest1 EmptyTest1 FindMinMaxTest2 InsertAfterRemoveTest0 RemoveTest4 SizeTest2 , ,
40,Fri Oct 05 14:32:23 EDT 2018,46,-30,Assignment2Suite,EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2+ InsertAfterRemoveTest1 InsertTest0 RemoveTest0 RemoveTest1 RemoveTest7 SizeTest0 SizeTest1 , ,ContainsTest0- ContainsTest1 EmptyTest1 HeightTest- InsertAfterRemoveTest0 InsertAfterRemoveTest2- InsertTest1- InsertTest2- RemoveTest2- RemoveTest3- RemoveTest4 RemoveTest5- RemoveTest6- SizeTest2 , ,
41,Fri Oct 05 14:33:21 EDT 2018,76,30,Assignment2Suite,ContainsTest0+ EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 HeightTest+ InsertAfterRemoveTest1 InsertAfterRemoveTest2+ InsertTest0 InsertTest1+ InsertTest2+ RemoveTest0 RemoveTest1 RemoveTest2+ RemoveTest3+ RemoveTest5+ RemoveTest6+ RemoveTest7 SizeTest0 SizeTest1 , ,ContainsTest1 EmptyTest1 FindMinMaxTest2- InsertAfterRemoveTest0 RemoveTest4 SizeTest2 , ,
42,Fri Oct 05 14:34:12 EDT 2018,76,0,Assignment2Suite,ContainsTest0 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 HeightTest InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 , ,ContainsTest1 EmptyTest1 FindMinMaxTest2 InsertAfterRemoveTest0 RemoveTest4 SizeTest2 , ,
43,Fri Oct 05 14:38:52 EDT 2018,76,0,Assignment2Suite,ContainsTest0 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 HeightTest InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 , ,ContainsTest1 EmptyTest1 FindMinMaxTest2 InsertAfterRemoveTest0 RemoveTest4 SizeTest2 , ,
44,Fri Oct 05 14:39:35 EDT 2018,80,4,Assignment2Suite,ContainsTest0 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 HeightTest InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 SizeTest2+ , ,ContainsTest1 EmptyTest1 FindMinMaxTest2 InsertAfterRemoveTest0 RemoveTest4 , ,
45,Fri Oct 05 14:40:25 EDT 2018,80,0,Assignment2Suite,ContainsTest0 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 HeightTest InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 SizeTest2 , ,ContainsTest1 EmptyTest1 FindMinMaxTest2 InsertAfterRemoveTest0 RemoveTest4 , ,
46,Fri Oct 05 14:42:25 EDT 2018,80,0,Assignment2Suite,ContainsTest0 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 HeightTest InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 SizeTest2 , ,ContainsTest1 EmptyTest1 FindMinMaxTest2 InsertAfterRemoveTest0 RemoveTest4 , ,
47,Fri Oct 05 14:52:11 EDT 2018,61,-19,Assignment2Suite,ContainsTest0 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 HeightTest InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest5 RemoveTest7 SizeTest0 SizeTest1 SizeTest2 , ,ContainsTest1 EmptyTest1 FindMinMaxTest2 InsertAfterRemoveTest0 RemoveTest0- RemoveTest1- RemoveTest2- RemoveTest3- RemoveTest4 RemoveTest6- , ,
48,Fri Oct 05 14:54:03 EDT 2018,61,0,Assignment2Suite,ContainsTest0 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2+ HeightTest InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest5 SizeTest0 SizeTest1 SizeTest2 , ,ContainsTest1 EmptyTest1 InsertAfterRemoveTest0 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest6 RemoveTest7- , ,
49,Fri Oct 05 14:55:43 EDT 2018,61,0,Assignment2Suite,ContainsTest0 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest5 SizeTest0 SizeTest1 SizeTest2 , ,ContainsTest1 EmptyTest1 InsertAfterRemoveTest0 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest6 RemoveTest7 , ,
50,Fri Oct 05 14:56:39 EDT 2018,42,-19,Assignment2Suite,ContainsTest0 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 HeightTest InsertTest0 InsertTest1 InsertTest2 SizeTest0 SizeTest1 , ,ContainsTest1 EmptyTest1 FindMinMaxTest2- InsertAfterRemoveTest0 InsertAfterRemoveTest1- InsertAfterRemoveTest2- RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5- RemoveTest6 RemoveTest7 SizeTest2- , ,
